time_s,head_px,head_py,head_pz,head_qx,head_qy,head_qz,head_qw,gaze_px,gaze_py,gaze_pz,gaze_dx,gaze_dy,gaze_dz
50.923447,-0.010132,-0.000017,0.009848,0.028383,-0.002027,-0.004996,0.999583,-0.009509,0.004236,0.013875,0.037896,-0.074155,0.996526
50.940332,-0.010092,-0.000095,0.009754,0.028321,-0.001704,-0.005074,0.999585,-0.009487,0.004318,0.013487,0.003983,-0.055615,0.998444
50.973476,-0.010044,-0.000200,0.009495,0.027937,-0.000574,-0.004670,0.999599,-0.009244,0.004132,0.013671,0.005972,-0.061608,0.998083
51.006977,-0.010063,-0.000097,0.009449,0.027236,0.000446,-0.003770,0.999622,-0.009164,0.004048,0.013513,0.007606,-0.052719,0.998580
51.023812,-0.010072,-0.000025,0.009450,0.026605,0.000505,-0.003340,0.999640,-0.009115,0.004007,0.013492,0.008347,-0.046073,0.998903
51.057094,-0.010128,0.000011,0.009400,0.025525,-0.000188,-0.003067,0.999669,-0.009123,0.004058,0.013358,0.006894,-0.038833,0.999222
51.073962,-0.010109,0.000051,0.009396,0.025370,-0.000767,-0.003306,0.999672,-0.009123,0.004086,0.013312,0.009516,-0.029437,0.999521
51.107268,-0.010086,0.000161,0.009264,0.025322,-0.001557,-0.004493,0.999668,-0.009121,0.004154,0.013240,0.007895,-0.021817,0.999731
51.140524,-0.009881,0.000366,0.009220,0.025340,-0.001259,-0.005559,0.999663,-0.009312,0.004183,0.013454,-0.014056,-0.031680,0.999399
51.224065,-0.009527,0.000225,0.009161,0.023657,0.002420,-0.005047,0.999705,-0.009163,0.004278,0.013369,-0.061409,-0.043408,0.997168
51.240919,-0.009469,0.000213,0.009174,0.023489,0.002497,-0.004774,0.999710,-0.009015,0.004349,0.013325,-0.065435,-0.035399,0.997229
51.273925,-0.009427,0.000223,0.009211,0.023130,0.001906,-0.004723,0.999720,-0.008833,0.004274,0.013313,-0.065264,-0.021038,0.997646
51.290794,-0.009350,0.000227,0.009164,0.023166,0.001499,-0.005057,0.999718,-0.008815,0.004224,0.013332,-0.059800,-0.005471,0.998195
51.307815,-0.009325,0.000227,0.009202,0.023286,0.001050,-0.005619,0.999713,-0.008932,0.004079,0.013393,0.016552,0.000408,0.999863
51.341192,-0.009182,0.000477,0.009087,0.023684,0.000707,-0.006816,0.999696,-0.009002,0.003945,0.013477,0.023444,0.016336,0.999592
51.374546,-0.008964,0.000697,0.009050,0.023397,0.001246,-0.006984,0.999701,-0.008869,0.003779,0.013386,0.010086,0.030304,0.999490
51.391276,-0.008889,0.000729,0.009054,0.022966,0.001816,-0.006781,0.999712,-0.008785,0.003852,0.013370,0.026675,0.045233,0.998620
51.424319,-0.008888,0.000774,0.009021,0.022112,0.002729,-0.006075,0.999733,-0.008702,0.003869,0.013330,0.036549,0.064577,0.997243
51.457753,-0.008926,0.000845,0.008861,0.021260,0.002593,-0.005460,0.999756,-0.008488,0.004020,0.013252,0.034359,0.071321,0.996862
51.491214,-0.008898,0.000754,0.008804,0.020858,0.001468,-0.005386,0.999767,-0.008604,0.003984,0.013162,0.043126,0.084785,0.995466
51.524691,-0.008801,0.000722,0.008539,0.020935,0.000231,-0.006398,0.999760,-0.008416,0.003868,0.013026,0.170586,0.079752,0.982110
53.210786,-0.008823,0.000499,0.008126,0.019899,-0.000014,-0.005406,0.999787,-0.006833,0.004072,0.012250,-0.007290,0.150508,0.988582
53.261001,-0.008726,0.000674,0.007985,0.020822,0.001116,-0.006335,0.999763,-0.007263,0.004073,0.012053,0.010778,0.120737,0.992626
53.310996,-0.008749,0.000771,0.008043,0.020686,0.002449,-0.005714,0.999767,-0.008416,0.004100,0.012119,0.022591,0.068352,0.997406
53.327879,-0.008882,0.000591,0.008072,0.020393,0.002487,-0.005333,0.999775,-0.008430,0.004253,0.012047,0.028565,0.064126,0.997533
53.344652,-0.009009,0.000343,0.008058,0.020447,0.002204,-0.004889,0.999777,-0.008270,0.004354,0.012029,0.023206,0.056093,0.998156
53.361406,-0.009045,0.000376,0.008142,0.020650,0.001657,-0.004570,0.999775,-0.008261,0.004388,0.012045,0.170170,0.044964,0.984388
53.395197,-0.009201,0.000257,0.008234,0.021766,0.000495,-0.004588,0.999753,-0.008289,0.004655,0.012053,0.027534,0.041466,0.998761
53.428221,-0.009202,0.000162,0.008223,0.023453,-0.000447,-0.004767,0.999714,-0.008360,0.004645,0.012141,-0.128787,0.034555,0.991070
53.461699,-0.009088,0.000135,0.008377,0.024594,-0.000363,-0.005259,0.999684,-0.008479,0.004512,0.012174,-0.132935,0.017619,0.990968
53.495312,-0.008941,0.000331,0.008632,0.025311,0.000379,-0.005287,0.999666,-0.008474,0.004356,0.012300,-0.132820,0.008455,0.991104
53.528373,-0.008927,0.000154,0.008875,0.025185,0.001204,-0.005233,0.999668,-0.008193,0.004738,0.011998,-0.015867,-0.010575,0.999818
53.545078,-0.008913,-0.000171,0.008889,0.025155,0.001281,-0.004871,0.999671,-0.008147,0.004758,0.012050,-0.004498,0.000027,0.999990
53.561784,-0.009078,-0.000403,0.008994,0.025516,0.001284,-0.004607,0.999663,-0.008205,0.004693,0.012150,0.011475,0.005475,0.999919
53.595073,-0.009211,-0.000782,0.009228,0.027156,0.000892,-0.004705,0.999620,-0.008106,0.004686,0.012322,0.018867,-0.033880,0.999248
53.611811,-0.009218,-0.001013,0.009271,0.028172,0.000654,-0.004926,0.999591,-0.008106,0.004466,0.012402,0.019820,-0.026610,0.999449
53.628724,-0.009270,-0.001192,0.009404,0.029312,0.000369,-0.005135,0.999557,-0.008139,0.004151,0.012626,0.017198,-0.018905,0.999673
53.661902,-0.009249,-0.001330,0.009509,0.031241,0.000147,-0.005535,0.999497,-0.008273,0.003820,0.012915,0.021005,-0.044316,0.998797
53.695315,-0.009410,-0.001432,0.009470,0.032968,0.000102,-0.005664,0.999440,-0.008266,0.003334,0.013037,0.020197,-0.049113,0.998589
53.728500,-0.009445,-0.001315,0.009744,0.033140,-0.000115,-0.005145,0.999438,-0.008320,0.003094,0.013163,0.019486,-0.062370,0.997863
53.745536,-0.009459,-0.001433,0.009834,0.032661,-0.000147,-0.004876,0.999455,-0.008525,0.003190,0.012854,0.010802,-0.055671,0.998391
53.762221,-0.009491,-0.001649,0.010040,0.032416,-0.000199,-0.004434,0.999465,-0.008542,0.003182,0.012960,0.010380,-0.064238,0.997881
53.795811,-0.009558,-0.001888,0.010181,0.032868,-0.000308,-0.003965,0.999452,-0.008661,0.003155,0.013197,0.013556,-0.071911,0.997319
53.829458,-0.009541,-0.002116,0.010215,0.034511,-0.000369,-0.004306,0.999395,-0.008757,0.003093,0.013404,0.012732,-0.078375,0.996843
53.862369,-0.009424,-0.002134,0.010462,0.036060,-0.000384,-0.004879,0.999338,-0.008677,0.002812,0.013670,0.004343,-0.081130,0.996694
53.895859,-0.009433,-0.002202,0.010661,0.037260,0.000378,-0.005371,0.999291,-0.008667,0.002587,0.013843,0.005760,-0.089485,0.995972
53.912566,-0.009374,-0.002152,0.010757,0.037727,0.000836,-0.005414,0.999273,-0.008634,0.002498,0.013894,0.005845,-0.091500,0.995788
53.945923,-0.009397,-0.002388,0.010877,0.038311,0.001507,-0.005103,0.999252,-0.008598,0.002439,0.014099,0.000962,-0.103471,0.994632
53.962773,-0.009436,-0.002624,0.010989,0.038478,0.001509,-0.004743,0.999247,-0.008703,0.002449,0.014032,0.013361,-0.110434,0.993794
53.995553,-0.009682,-0.003149,0.011148,0.039360,0.001013,-0.004013,0.999217,-0.008656,0.002421,0.014170,0.014484,-0.140562,0.989966
54.012494,-0.009742,-0.003202,0.011234,0.040176,0.000621,-0.003953,0.999185,-0.008598,0.002282,0.014302,0.005557,-0.138707,0.990318
54.046185,-0.009888,-0.003431,0.011335,0.041916,-0.000336,-0.004074,0.999113,-0.008782,0.002016,0.014522,0.011374,-0.147770,0.988956
54.079252,-0.009967,-0.003304,0.011286,0.043110,-0.000541,-0.004370,0.999061,-0.008997,0.001733,0.014727,0.016891,-0.160429,0.986903
54.096322,-0.010117,-0.003500,0.011239,0.043381,-0.000386,-0.004313,0.999049,-0.009058,0.001597,0.014724,0.013086,-0.161963,0.986710
54.129540,-0.010182,-0.003193,0.011378,0.043556,-0.000429,-0.004068,0.999043,-0.009186,0.001291,0.014816,0.009781,-0.166793,0.985943
54.146405,-0.010199,-0.003164,0.011450,0.043097,-0.000271,-0.003861,0.999063,-0.009250,0.001200,0.014838,0.010572,-0.163787,0.986439
54.179661,-0.010320,-0.003218,0.011534,0.041473,-0.000152,-0.003158,0.999135,-0.009366,0.001263,0.014938,0.013155,-0.178267,0.983894
54.212767,-0.010418,-0.003339,0.011601,0.040706,-0.000264,-0.002973,0.999167,-0.009413,0.001370,0.014966,0.004413,-0.183226,0.983061
54.229717,-0.010436,-0.003381,0.011655,0.040778,-0.000305,-0.003263,0.999163,-0.009525,0.001451,0.015048,0.006734,-0.184356,0.982837
54.262748,-0.010486,-0.003548,0.011721,0.041512,-0.000688,-0.003632,0.999131,-0.009593,0.001488,0.015190,0.004273,-0.194243,0.980944
54.296246,-0.010510,-0.003391,0.011811,0.042014,-0.000604,-0.004073,0.999109,-0.009685,0.001354,0.015316,0.006920,-0.194452,0.980888
54.312921,-0.010476,-0.003299,0.011825,0.042015,-0.000292,-0.004158,0.999108,-0.009668,0.001339,0.015337,0.004070,-0.202076,0.979361
54.329705,-0.010499,-0.003170,0.011872,0.041829,0.000028,-0.004051,0.999117,-0.009727,0.001252,0.015486,0.007422,-0.199163,0.979938
54.346539,-0.010546,-0.002949,0.011895,0.041458,0.000302,-0.003847,0.999133,-0.009727,0.001252,0.015486,0.007422,-0.199163,0.979938
54.379874,-0.010698,-0.002985,0.011975,0.040172,0.000286,-0.003157,0.999188,-0.009748,0.001344,0.015533,0.008128,-0.204226,0.978890
54.396599,-0.010736,-0.003193,0.011993,0.039663,0.000045,-0.002802,0.999209,-0.009762,0.001448,0.015563,0.008019,-0.205928,0.978534
54.429877,-0.010915,-0.003320,0.011944,0.039653,-0.000952,-0.002376,0.999210,-0.009761,0.001622,0.015567,0.004927,-0.210914,0.977492
54.446752,-0.010898,-0.003394,0.011935,0.039910,-0.001311,-0.002622,0.999199,-0.009825,0.001635,0.015546,0.006433,-0.208566,0.977987
54.480134,-0.010999,-0.003429,0.011877,0.040650,-0.001738,-0.002972,0.999168,-0.010110,0.001496,0.015563,0.009385,-0.211468,0.977340
54.496864,-0.011005,-0.003449,0.011804,0.040867,-0.001530,-0.003119,0.999159,-0.010071,0.001289,0.015893,0.020565,-0.226799,0.973724
54.529971,-0.010958,-0.003280,0.011800,0.041057,-0.000840,-0.002900,0.999152,-0.010143,0.001166,0.015825,0.021079,-0.229396,0.973105
54.563215,-0.010928,-0.002946,0.011974,0.040616,-0.000172,-0.002624,0.999171,-0.010121,0.001132,0.015816,0.022149,-0.223086,0.974547
54.580243,-0.010925,-0.002954,0.012083,0.039863,-0.000034,-0.002379,0.999202,-0.010197,0.001412,0.015525,0.009041,-0.209088,0.977855
54.596910,-0.011040,-0.003000,0.012215,0.039131,-0.000123,-0.002174,0.999232,-0.010134,0.001534,0.015555,0.001368,-0.214336,0.976759
54.630447,-0.011126,-0.003374,0.012306,0.038812,-0.000766,-0.001941,0.999244,-0.010208,0.001694,0.015689,0.008011,-0.212436,0.977142
54.647228,-0.011148,-0.003392,0.012350,0.039143,-0.001157,-0.002054,0.999231,-0.010272,0.001733,0.015821,0.009400,-0.213067,0.976992
54.680575,-0.011138,-0.003526,0.012309,0.040223,-0.001626,-0.002635,0.999186,-0.010269,0.001621,0.015865,0.002820,-0.209215,0.977866
54.697275,-0.011034,-0.003483,0.012298,0.040730,-0.001593,-0.002820,0.999165,-0.010362,0.001563,0.015911,0.011379,-0.213478,0.976882
54.730399,-0.010994,-0.003311,0.012272,0.041139,-0.000819,-0.003006,0.999149,-0.010342,0.001440,0.015911,0.010297,-0.210906,0.977452
54.763930,-0.010971,-0.002830,0.012223,0.040716,-0.000147,-0.002683,0.999167,-0.010306,0.001366,0.015917,0.008732,-0.212293,0.977167
54.797429,-0.011005,-0.002804,0.012244,0.039391,0.000001,-0.002208,0.999221,-0.010254,0.001536,0.015806,0.010436,-0.209329,0.977790
55.097999,-0.010578,-0.002580,0.011122,0.038489,-0.001189,-0.003342,0.999253,-0.009611,0.002786,0.014783,-0.011079,-0.229000,0.973363
55.131466,-0.010486,-0.002214,0.011119,0.038921,-0.001121,-0.003454,0.999236,-0.009641,0.002666,0.014795,-0.012383,-0.232085,0.972617
55.164981,-0.010388,-0.001944,0.010960,0.038466,-0.000465,-0.003310,0.999254,-0.009571,0.002481,0.015064,-0.049869,-0.264403,0.963122
55.181729,-0.010380,-0.001643,0.010909,0.038023,-0.000152,-0.003231,0.999272,-0.010009,0.002147,0.015049,-0.007048,-0.205239,0.978687
55.214987,-0.010380,-0.001484,0.010974,0.036575,0.000053,-0.003026,0.999326,-0.010071,0.002319,0.014969,0.000405,-0.200329,0.979729
55.247766,-0.010367,-0.001607,0.011059,0.035298,-0.000453,-0.002784,0.999373,-0.009634,0.003103,0.014527,0.007697,-0.197942,0.980184
55.264750,-0.010324,-0.001839,0.011074,0.035259,-0.000765,-0.002889,0.999374,-0.009470,0.003080,0.014943,0.024063,-0.210618,0.977272
55.281509,-0.010257,-0.001739,0.011101,0.035493,-0.000981,-0.003098,0.999365,-0.009280,0.002984,0.014982,0.012308,-0.180114,0.983569
55.298311,-0.010230,-0.001839,0.011109,0.035857,-0.000996,-0.003489,0.999350,-0.009334,0.003096,0.015043,0.018210,-0.196441,0.980347
55.331515,-0.010092,-0.001643,0.010995,0.036731,-0.000681,-0.004100,0.999317,-0.009428,0.003135,0.014682,0.009536,-0.154653,0.987923
55.348215,-0.010059,-0.001576,0.011033,0.036957,-0.000311,-0.004249,0.999308,-0.009449,0.003077,0.014467,0.009610,-0.151019,0.988484
55.365206,-0.010048,-0.001465,0.010872,0.036871,0.000137,-0.004236,0.999311,-0.009409,0.002946,0.014791,0.035793,-0.172284,0.984397
55.398682,-0.010032,-0.001040,0.010880,0.036368,0.000739,-0.004005,0.999330,-0.009382,0.003004,0.014729,0.044159,-0.172038,0.984100
55.431944,-0.010084,-0.000951,0.011037,0.034863,0.000640,-0.003780,0.999385,-0.009241,0.002735,0.015151,0.001432,-0.181501,0.983390
55.448654,-0.010142,-0.000914,0.011076,0.034013,0.000259,-0.003556,0.999415,-0.009414,0.003055,0.014811,-0.003251,-0.158432,0.987365
55.481636,-0.010167,-0.001127,0.010990,0.033260,-0.000446,-0.003425,0.999441,-0.009294,0.003640,0.014419,0.017957,-0.130412,0.991297
55.498683,-0.010204,-0.000939,0.010986,0.033313,-0.000646,-0.003459,0.999439,-0.009346,0.003663,0.014461,0.021482,-0.125119,0.991909
55.515503,-0.010214,-0.001033,0.010919,0.033645,-0.000721,-0.003646,0.999427,-0.009446,0.003752,0.014554,0.019184,-0.122078,0.992335
55.549126,-0.010193,-0.000767,0.010932,0.033927,-0.000582,-0.003993,0.999416,-0.009469,0.003731,0.014481,-0.005115,-0.116076,0.993227
55.582397,-0.010073,-0.000489,0.010837,0.033312,0.000066,-0.004140,0.999436,-0.009479,0.003635,0.014425,-0.002302,-0.106359,0.994325
55.599227,-0.010026,-0.000233,0.010673,0.032756,0.000420,-0.004312,0.999454,-0.009436,0.003687,0.014361,-0.003061,-0.101988,0.994781
55.632469,-0.010012,0.000016,0.010606,0.031178,0.000745,-0.004388,0.999504,-0.009312,0.003868,0.014226,-0.005348,-0.099730,0.995000
55.649224,-0.010013,-0.000094,0.010595,0.030178,0.000693,-0.004335,0.999535,-0.009383,0.003860,0.014151,0.007699,-0.076102,0.997070
55.666138,-0.010022,-0.000010,0.010390,0.029230,0.000534,-0.004302,0.999563,-0.009365,0.004032,0.014127,0.010107,-0.074176,0.997194
55.699106,-0.010008,-0.000283,0.010159,0.028615,0.000232,-0.004601,0.999580,-0.009219,0.004351,0.013936,-0.004286,-0.083361,0.996510
55.715984,-0.009920,-0.000362,0.010054,0.028641,0.000233,-0.004929,0.999578,-0.009240,0.004428,0.013864,-0.003098,-0.085462,0.996337
55.732682,-0.009972,-0.000422,0.009883,0.029009,0.000402,-0.005243,0.999565,-0.009218,0.004405,0.013802,-0.002115,-0.078551,0.996908
55.750930,-0.009944,-0.000234,0.009834,0.029389,0.000490,-0.005430,0.999553,-0.009326,0.004255,0.013703,0.008193,-0.057425,0.998316
55.782632,-0.009902,-0.000071,0.009612,0.029552,0.000911,-0.005476,0.999548,-0.009349,0.003958,0.013916,-0.021786,-0.102371,0.994508
55.799560,-0.009967,0.000064,0.009628,0.029198,0.001036,-0.005128,0.999560,-0.009297,0.003958,0.013805,-0.024201,-0.098285,0.994864
55.832697,-0.009995,0.000498,0.009497,0.027695,0.001020,-0.004968,0.999604,-0.008955,0.004085,0.013575,0.007233,-0.071214,0.997435
55.849666,-0.010083,0.000462,0.009498,0.026581,0.000835,-0.004800,0.999635,-0.008957,0.004117,0.013408,0.018354,-0.066781,0.997599
55.866350,-0.010038,0.000487,0.009571,0.025651,0.000410,-0.004631,0.999660,-0.008992,0.004296,0.013343,0.020978,-0.062722,0.997811
55.899522,-0.009988,0.000118,0.009413,0.024337,-0.000100,-0.004674,0.999693,-0.008978,0.004598,0.013297,0.022589,-0.058040,0.998059
55.916465,-0.009931,0.000205,0.009389,0.024447,-0.000248,-0.004858,0.999689,-0.008970,0.004616,0.013218,0.023530,-0.046711,0.998631
55.950191,-0.009876,0.000168,0.009413,0.024917,-0.000092,-0.005299,0.999676,-0.008969,0.004608,0.013222,0.020007,-0.045501,0.998764
55.982926,-0.009786,0.000375,0.009386,0.024894,0.000577,-0.005615,0.999674,-0.009173,0.004500,0.013209,0.061082,-0.040904,0.997294
55.999912,-0.009833,0.000415,0.009411,0.024688,0.000897,-0.005535,0.999679,-0.009142,0.004570,0.013166,0.062945,-0.041228,0.997165
56.033017,-0.009935,0.000689,0.009479,0.023970,0.001356,-0.005475,0.999697,-0.009144,0.004435,0.013126,0.063421,-0.028364,0.997584
56.066602,-0.010004,0.000750,0.009543,0.022697,0.001048,-0.005268,0.999728,-0.009044,0.004507,0.013141,0.047708,-0.010962,0.998801
56.099973,-0.010066,0.000328,0.009626,0.021668,0.000323,-0.005090,0.999752,-0.008829,0.004953,0.013024,0.014999,-0.030986,0.999407
56.116786,-0.010123,0.000176,0.009595,0.022057,0.000079,-0.005124,0.999744,-0.009030,0.004602,0.013449,0.074219,-0.031754,0.996736
56.150383,-0.010120,-0.000027,0.009713,0.023211,-0.000002,-0.005496,0.999716,-0.008957,0.004823,0.013174,0.017627,-0.014581,0.999738
56.183345,-0.010151,0.000113,0.009763,0.024379,0.000443,-0.005418,0.999688,-0.009089,0.004642,0.013229,0.019964,-0.013776,0.999706
56.216604,-0.010213,0.000087,0.009748,0.024840,0.001029,-0.004970,0.999679,-0.009368,0.004381,0.013243,0.058055,0.004026,0.998305
56.233457,-0.010298,0.000172,0.009580,0.024695,0.001103,-0.004837,0.999683,-0.009397,0.004330,0.013266,0.061618,0.005100,0.998087
56.250283,-0.010388,0.000385,0.009643,0.024372,0.001033,-0.004861,0.999691,-0.009079,0.003904,0.013541,-0.003796,-0.031317,0.999502
56.283304,-0.010398,0.000410,0.009753,0.022967,0.000155,-0.004774,0.999725,-0.009108,0.003944,0.013507,-0.004294,-0.023248,0.999721
56.300166,-0.010398,0.000384,0.009716,0.022349,-0.000147,-0.005021,0.999738,-0.009142,0.004019,0.013584,-0.003479,-0.021588,0.999761
56.316887,-0.010439,-0.000101,0.009667,0.022260,-0.000361,-0.005173,0.999739,-0.009176,0.004192,0.013572,-0.010077,-0.041146,0.999102
56.333634,-0.010428,-0.000080,0.009536,0.022783,-0.000483,-0.005214,0.999727,-0.009216,0.004254,0.013635,-0.008155,-0.040492,0.999147
56.366670,-0.010373,-0.000407,0.009392,0.024229,-0.000113,-0.005660,0.999690,-0.009310,0.004177,0.013612,-0.004214,-0.038047,0.999267
56.383529,-0.010380,-0.000326,0.009336,0.024880,0.000356,-0.005825,0.999673,-0.009342,0.004053,0.013549,-0.006662,-0.033500,0.999417
56.400505,-0.010285,-0.000258,0.009276,0.025250,0.000884,-0.005780,0.999664,-0.009338,0.003915,0.013536,-0.004119,-0.029657,0.999552
56.433356,-0.010359,-0.000248,0.009096,0.025464,0.001501,-0.005392,0.999660,-0.009365,0.003553,0.013491,0.004330,-0.020710,0.999776
56.450112,-0.010436,-0.000034,0.009031,0.025462,0.001591,-0.005226,0.999661,-0.009295,0.003508,0.013434,0.001144,-0.018888,0.999821
56.466964,-0.010427,0.000264,0.008913,0.025262,0.001328,-0.005184,0.999667,-0.009266,0.003497,0.013386,-0.002466,-0.017918,0.999836
56.483693,-0.010544,0.000207,0.008918,0.024621,0.000827,-0.005004,0.999684,-0.009145,0.003611,0.013252,-0.002784,-0.017741,0.999839
56.500602,-0.010560,0.000349,0.009034,0.023811,0.000048,-0.004540,0.999706,-0.009189,0.003661,0.013197,-0.002308,-0.013669,0.999904
56.533826,-0.010623,-0.000044,0.008950,0.022934,-0.000989,-0.004667,0.999726,-0.009329,0.003845,0.013192,0.001602,-0.010554,0.999943
56.567420,-0.010542,-0.000259,0.008945,0.023590,-0.001162,-0.005033,0.999708,-0.009480,0.003894,0.013177,0.003910,-0.005265,0.999979
56.600707,-0.010450,-0.000153,0.008939,0.024796,-0.000269,-0.005138,0.999679,-0.009565,0.003799,0.013172,0.000707,-0.003974,0.999992
56.634032,-0.010287,-0.000019,0.009066,0.025188,0.000802,-0.004890,0.999670,-0.009557,0.003640,0.013117,0.000584,-0.001206,0.999999
56.667494,-0.010268,0.000360,0.009147,0.024747,0.001219,-0.004781,0.999682,-0.009393,0.003546,0.013210,-0.001860,0.002947,0.999994
56.700937,-0.010294,0.000467,0.009296,0.023820,0.000781,-0.004937,0.999704,-0.009290,0.003692,0.013256,-0.002810,0.000594,0.999996
56.734314,-0.010366,0.000198,0.009394,0.023070,-0.000218,-0.005088,0.999721,-0.009225,0.003936,0.013278,-0.006315,-0.000448,0.999980
56.768018,-0.010290,-0.000091,0.009451,0.024087,-0.000468,-0.005642,0.999694,-0.009285,0.004125,0.013371,-0.004106,-0.000242,0.999992
56.800893,-0.010208,-0.000107,0.009408,0.025598,0.000157,-0.005933,0.999655,-0.009302,0.004018,0.013482,-0.003082,-0.000710,0.999995
56.834588,-0.010189,0.000085,0.009527,0.026078,0.001071,-0.005370,0.999645,-0.009254,0.003808,0.013498,-0.006155,0.001388,0.999980
56.867892,-0.010297,0.000327,0.009551,0.025803,0.001328,-0.004562,0.999656,-0.009135,0.003699,0.013576,-0.008995,-0.001196,0.999959
56.884643,-0.010400,0.000464,0.009619,0.025489,0.001030,-0.004269,0.999666,-0.009122,0.003662,0.013549,-0.004059,0.002191,0.999989
56.901356,-0.010349,0.000610,0.009648,0.025013,0.000414,-0.004141,0.999678,-0.009034,0.003569,0.013627,-0.004847,0.017913,0.999828
56.918249,-0.010421,0.000682,0.009772,0.024474,-0.000288,-0.004085,0.999692,-0.008977,0.003651,0.013573,-0.005374,0.019619,0.999793
56.951692,-0.010342,0.000348,0.009890,0.023711,-0.001411,-0.004299,0.999709,-0.009042,0.003908,0.013650,-0.011121,0.000889,0.999938
56.985283,-0.010155,0.000093,0.009890,0.024785,-0.001345,-0.005217,0.999678,-0.009105,0.004112,0.013716,-0.009515,-0.001629,0.999953
